transaction_id,store_id,product_id,customer_id,date,quantity,unit_price,discount,total_revenue
T14270,S009,P002,C1218,2024-04-15,1,11.89,0.0,11.89
T14271,S014,P007,C0876,2024-12-14,1,17.41,0.15,14.8
T14272,S001,P008,C0847,2024-01-14,2,17.67,0.0,35.34
T14273,S015,P001,C0775,2024-12-29,1,7.98,0.0,7.98
T14274,S006,P002,C1026,2023-07-10,1,11.85,0.0,11.85
T14275,S013,P004,C1444,2024-12-02,2,15.74,0.0,31.48
T14276,S002,P014,C1254,2024-06-17,1,11.93,0.0,11.93
T14277,S015,P009,C1374,2024-12-25,1,19.76,0.0,19.76
T14278,S015,P015,C0286,2024-12-30,1,13.16,0.05,12.5
T14279,S004,P027,C1889,2023-05-28,1,45.34,0.0,45.34
T14280,S013,P024,C0497,2024-12-06,2,19.44,0.0,38.88
T14281,S015,P009,C0644,2024-12-28,1,18.85,0.0,18.85
T14282,S015,P004,C0549,2024-12-27,1,15.13,0.0,15.13
T14283,S011,P020,,2024-12-07,1,17.65,0.0,17.65
T14284,S005,P010,,2024-08-30,1,16.16,0.0,16.16
T14285,S010,P010,C0853,2024-08-18,2,16.4,0.0,32.8
T14286,S014,P002,C1972,2024-04-15,1,12.18,0.0,12.18
T14287,S014,P018,,2024-08-21,2,11.13,0.0,22.26
T14288,S010,P014,C1397,2023-01-17,2,11.4,0.0,22.8
T14289,S015,P006,C1080,2024-12-28,1,9.95,0.0,9.95
T14290,S001,P021,C1139,2024-05-18,1,12.36,0.0,12.36
T14291,S007,P009,C1183,2024-04-27,1,18.34,0.0,18.34
T14292,S011,P019,,2024-11-13,1,14.62,0.0,14.62
T14293,S001,P025,C1978,2022-01-18,1,24.06,0.0,24.06
T14294,S015,P022,C0173,2024-12-30,3,15.48,0.0,46.44
T14295,S007,P011,,2024-12-22,2,10.46,0.0,20.92
T14296,S010,P006,C0657,2023-01-20,1,9.82,0.0,9.82
T14297,S015,P001,C1299,2024-12-30,2,7.69,0.0,15.38
T14298,S003,P005,C0964,2022-12-09,1,15.27,0.0,15.27
T14299,S003,P017,C1395,2023-10-03,2,11.89,0.0,23.78
T14300,S004,P029,C0965,2024-05-14,1,55.69,0.15,47.34
T14301,S003,P001,C0359,2024-03-07,1,7.81,0.0,7.81
T14302,S009,P001,,2024-06-07,1,8.23,0.0,8.23
T14303,S007,P019,C1374,2023-01-31,3,14.39,0.05,41.01
T14304,S004,P025,C0694,2024-11-08,1,24.97,0.0,24.97
T14305,S014,P011,C0028,2024-08-14,1,10.26,0.0,10.26
T14306,S003,P022,C0760,2022-09-16,1,15.5,0.1,13.95
T14307,S007,P020,C1824,2024-02-09,1,17.82,0.0,17.82
T14308,S002,P013,C1112,2023-01-11,1,13.96,0.0,13.96
T14309,S007,P001,C1391,2024-11-26,1,8.35,0.0,8.35
T14310,S010,P019,C1880,2024-04-26,2,14.31,0.0,28.62
T14311,S003,P006,C0384,2022-08-01,3,10.16,0.0,30.48
T14312,S004,P008,C0391,2022-11-27,1,16.53,0.0,16.53
T14313,S011,P013,,2024-12-07,1,14.06,0.0,14.06
T14314,S003,P027,C0242,2023-01-06,1,42.77,0.0,42.77
T14315,S011,P013,C1053,2024-12-14,1,14.25,0.0,14.25
T14316,S006,P028,,2023-08-29,1,63.81,0.0,63.81
T14317,S010,P016,C1122,2024-09-12,3,10.15,0.0,30.45
T14318,S009,P013,C1988,2024-02-29,2,14.68,0.0,29.36
T14319,S011,P020,C1858,2024-12-18,1,18.62,0.05,17.69
T14320,S010,P020,,2024-05-01,1,18.22,0.0,18.22
T14321,S003,P019,C0500,2024-02-02,1,14.38,0.0,14.38
T14322,S001,P004,C1693,2022-09-07,1,14.72,0.0,14.72
T14323,S011,P003,,2024-11-30,2,14.1,0.0,28.2
T14324,S014,P014,C1651,2024-10-07,1,11.81,0.0,11.81
T14325,S014,P010,,2024-09-24,1,15.37,0.0,15.37
T14326,S012,P009,C0940,2024-10-20,1,18.53,0.0,18.53
T14327,S007,P008,C0215,2024-08-25,1,16.55,0.0,16.55
T14328,S007,P011,C0452,2023-12-06,3,9.77,0.0,29.31
T14329,S015,P025,C0272,2024-12-29,2,25.95,0.0,51.9
T14330,S014,P002,,2023-12-13,1,12.53,0.0,12.53
T14331,S006,P022,C1123,2023-04-15,1,15.76,0.0,15.76
T14332,S011,P005,C0331,2024-12-03,2,16.09,0.0,32.18
T14333,S011,P014,C0714,2024-11-27,1,12.4,0.0,12.4
T14334,S014,P007,C1967,2024-05-10,3,18.07,0.0,54.21
T14335,S007,P017,C1276,2024-06-27,1,11.77,0.0,11.77
T14336,S008,P022,C1787,2024-06-29,1,15.38,0.0,15.38
T14337,S009,P001,C1136,2024-02-02,1,7.99,0.15,6.79
T14338,S001,P029,C0345,2024-09-26,1,54.81,0.05,52.07
T14339,S001,P001,,2023-08-16,1,7.69,0.0,7.69
T14340,S013,P019,C1229,2024-12-10,2,14.25,0.0,28.5
T14341,S010,P007,C0159,2023-01-27,1,17.86,0.0,17.86
T14342,S009,P007,C0258,2024-07-24,1,18.41,0.15,15.65
T14343,S009,P003,C1142,2024-05-25,1,14.03,0.0,14.03
T14344,S012,P002,C1144,2024-12-23,2,12.01,0.1,21.62
T14345,S012,P019,,2024-10-27,2,13.34,0.0,26.68
T14346,S010,P029,,2024-08-13,1,56.43,0.0,56.43
T14347,S007,P023,C0810,2024-11-08,1,21.81,0.0,21.81
T14348,S002,P018,C1451,2022-09-21,2,11.53,0.0,23.06
T14349,S006,P020,C0100,2024-09-26,1,18.2,0.1,16.38
T14350,S013,P006,C1672,2024-11-04,1,9.75,0.0,9.75
T14351,S002,P007,C0968,2023-02-17,1,18.44,0.0,18.44
T14352,S013,P003,C0509,2024-11-11,2,14.56,0.0,29.12
T14353,S013,P009,C1744,2024-07-04,1,18.89,0.0,18.89
T14354,S001,P020,C1821,2022-11-06,1,18.2,0.0,18.2
T14355,S015,P023,C0634,2024-12-28,3,21.71,0.0,65.13
T14356,S004,P005,C0486,2024-10-29,1,16.51,0.0,16.51
T14357,S001,P008,C1438,2023-04-25,1,17.05,0.0,17.05
T14358,S003,P013,C0447,2024-01-21,1,14.09,0.0,14.09
T14359,S015,P021,C1163,2024-12-25,2,13.25,0.0,26.5
T14360,S003,P004,C0097,2024-09-28,2,15.11,0.0,30.22
T14361,S010,P015,,2024-12-28,2,12.41,0.0,24.82
T14362,S007,P012,C0523,2024-04-19,1,10.06,0.0,10.06
T14363,S013,P004,C0616,2024-08-20,1,14.8,0.0,14.8
T14364,S015,P005,C0861,2024-12-25,1,15.9,0.0,15.9
T14365,S011,P024,C1332,2024-11-10,2,20.03,0.05,38.06
T14366,S006,P002,C1082,2024-02-14,1,12.29,0.0,12.29
T14367,S005,P004,C1185,2023-12-18,3,14.61,0.0,43.83
T14368,S003,P006,C0598,2023-02-06,2,10.46,0.0,20.92
T14369,S013,P017,C0598,2024-12-22,1,12.51,0.0,12.51
T14370,S010,P022,C1233,2023-10-07,1,16.07,0.05,15.27
T14371,S009,P007,C0027,2024-06-19,2,17.78,0.0,35.56
T14372,S006,P007,,2024-02-21,1,18.76,0.0,18.76
T14373,S011,P019,C1721,2024-11-14,1,13.58,0.0,13.58
T14374,S015,P007,C0700,2024-12-27,1,18.23,0.0,18.23
T14375,S012,P021,C0295,2024-11-01,1,13.43,0.0,13.43
T14376,S010,P029,,2024-06-24,1,57.46,0.0,57.46
T14377,S001,P025,C0519,2023-12-19,1,23.88,0.0,23.88
T14378,S010,P024,C0166,2024-02-21,2,19.54,0.1,35.17
T14379,S014,P009,C1077,2024-08-30,1,19.78,0.0,19.78
T14380,S015,P004,,2024-12-26,1,14.66,0.0,14.66
T14381,S009,P002,C0725,2024-06-22,3,11.78,0.0,35.34
T14382,S005,P007,C1880,2024-02-04,1,18.85,0.0,18.85
T14383,S013,P023,C0100,2024-08-14,1,21.21,0.0,21.21
T14384,S013,P005,,2024-06-30,1,15.35,0.0,15.35
T14385,S014,P009,,2024-07-11,1,18.61,0.05,17.68
T14386,S009,P009,C0346,2023-10-29,1,19.23,0.0,19.23
T14387,S010,P010,C0131,2024-06-05,1,15.88,0.0,15.88
T14388,S011,P008,C1139,2024-12-29,1,16.37,0.1,14.73
T14389,S006,P001,C1782,2024-08-11,2,8.06,0.0,16.12
T14390,S005,P020,C0160,2024-07-09,2,18.35,0.0,36.7
T14391,S001,P008,C1706,2024-02-16,1,16.59,0.0,16.59
T14392,S004,P001,,2023-05-06,1,8.17,0.0,8.17
T14393,S006,P008,C0773,2023-10-23,1,16.2,0.0,16.2
T14394,S004,P002,C0643,2023-06-25,1,12.01,0.0,12.01
T14395,S015,P011,C1365,2024-12-26,1,9.96,0.0,9.96
T14396,S014,P009,C1737,2024-05-11,1,19.84,0.0,19.84
T14397,S001,P003,C1042,2022-01-30,1,13.3,0.0,13.3
T14398,S003,P007,C0732,2024-12-09,3,18.51,0.0,55.53
T14399,S009,P012,C1192,2024-09-06,2,10.41,0.05,19.78
T14400,S007,P017,C0319,2024-10-09,2,12.43,0.0,24.86
T14401,S003,P004,C1501,2024-03-26,1,14.58,0.0,14.58
T14402,S006,P023,C0037,2023-11-27,1,22.53,0.0,22.53
T14403,S014,P001,C0152,2023-12-13,1,7.99,0.0,7.99
T14404,S003,P014,C1630,2024-09-22,1,12.56,0.0,12.56
T14405,S008,P015,C0249,2023-09-21,3,13.34,0.0,40.02
T14406,S003,P001,C1042,2024-11-18,1,8.05,0.0,8.05
T14407,S005,P011,C0217,2023-02-05,1,10.33,0.0,10.33
T14408,S010,P011,C1945,2024-12-09,1,10.36,0.0,10.36
T14409,S004,P006,C1453,2024-02-07,1,9.91,0.1,8.92
T14410,S015,P026,,2024-12-26,2,27.64,0.0,55.28
T14411,S007,P005,C1413,2023-01-08,2,16.39,0.0,32.78
T14412,S009,P008,C1245,2023-09-17,1,16.57,0.15,14.08
T14413,S013,P008,C1328,2024-12-10,1,17.35,0.05,16.48
T14414,S006,P011,C1725,2023-01-08,2,10.08,0.0,20.16
T14415,S004,P003,C0788,2024-09-16,1,13.96,0.0,13.96
T14416,S004,P004,C0024,2024-09-23,1,14.73,0.0,14.73
T14417,S009,P003,C0857,2024-11-22,1,14.42,0.0,14.42
T14418,S003,P010,C1038,2023-09-14,1,16.66,0.0,16.66
T14419,S015,P003,C1052,2024-12-28,1,14.59,0.0,14.59
T14420,S015,P002,C0060,2024-12-29,1,12.36,0.0,12.36
T14421,S004,P003,C0928,2022-12-26,1,14.69,0.0,14.69
T14422,S001,P023,,2023-02-14,1,20.96,0.0,20.96
T14423,S010,P014,C1775,2023-04-13,1,11.79,0.0,11.79
T14424,S011,P022,C0578,2024-12-09,2,16.09,0.0,32.18
T14425,S004,P015,C0193,2023-11-03,3,13.0,0.0,39.0
T14426,S004,P018,C1138,2023-10-13,2,10.58,0.05,20.1
T14427,S010,P014,C0755,2023-02-28,2,11.76,0.0,23.52
T14428,S006,P020,C1196,2024-09-26,1,17.38,0.0,17.38
T14429,S008,P016,,2024-01-06,1,9.79,0.0,9.79
T14430,S011,P023,C0686,2024-12-15,2,22.7,0.0,45.4
T14431,S006,P007,C1188,2023-06-18,1,18.6,0.1,16.74
T14432,S003,P004,,2024-03-13,2,15.46,0.0,30.92
T14433,S001,P003,C0573,2023-03-10,2,14.49,0.0,28.98
T14434,S005,P005,C0866,2023-12-05,1,15.96,0.0,15.96
T14435,S001,P016,C0570,2023-04-19,1,10.0,0.05,9.5
T14436,S011,P016,C1106,2024-11-12,2,9.57,0.0,19.14
T14437,S006,P023,C0879,2022-07-28,1,22.84,0.15,19.41
T14438,S010,P015,C0620,2023-08-01,1,13.63,0.0,13.63
T14439,S005,P018,C0774,2024-11-24,2,11.23,0.0,22.46
T14440,S005,P017,C1495,2022-12-01,2,12.18,0.0,24.36
T14441,S011,P021,C1448,2024-12-30,2,12.97,0.0,25.94
T14442,S001,P001,C1590,2022-08-08,1,7.71,0.0,7.71
T14443,S013,P005,C1405,2024-08-31,1,16.64,0.0,16.64
T14444,S001,P006,C1260,2024-08-24,1,9.94,0.0,9.94
T14445,S003,P011,C1172,2024-01-09,1,10.23,0.1,9.21
T14446,S013,P003,C1808,2024-06-30,2,13.65,0.0,27.3
T14447,S015,P016,,2024-12-25,1,10.43,0.0,10.43
T14448,S004,P014,C1720,2023-01-26,1,12.35,0.0,12.35
T14449,S014,P020,C0095,2024-01-19,3,18.85,0.0,56.55
T14450,S007,P021,C1176,2024-02-11,1,12.86,0.0,12.86
T14451,S007,P011,C0981,2023-06-04,1,10.04,0.05,9.54
T14452,S014,P020,C0467,2024-08-14,2,17.75,0.0,35.5
T14453,S014,P020,C1103,2024-05-07,1,18.53,0.0,18.53
T14454,S013,P001,,2024-12-24,2,7.69,0.0,15.38
T14455,S001,P020,C0161,2022-05-21,1,17.23,0.0,17.23
T14456,S012,P011,C1945,2024-11-15,1,10.2,0.0,10.2
T14457,S010,P007,C1763,2024-12-21,1,17.37,0.0,17.37
T14458,S007,P008,,2023-03-03,2,16.83,0.0,33.66
T14459,S010,P013,C1139,2024-12-17,1,14.19,0.0,14.19
T14460,S015,P014,,2024-12-27,1,11.74,0.0,11.74
T14461,S011,P007,C0484,2024-11-16,1,18.79,0.0,18.79
T14462,S003,P009,C0620,2024-09-18,2,19.04,0.0,38.08
T14463,S007,P009,C1238,2024-03-07,1,18.22,0.0,18.22
T14464,S012,P001,C1736,2024-12-27,1,8.12,0.0,8.12
T14465,S001,P022,C0996,2022-11-23,1,15.29,0.0,15.29
T14466,S013,P013,C1949,2024-11-05,1,14.04,0.1,12.64
T14467,S001,P010,C0547,2024-07-23,1,16.55,0.05,15.72
T14468,S014,P016,C0835,2024-12-16,1,9.94,0.0,9.94
T14469,S014,P013,C0339,2023-12-10,1,14.03,0.0,14.03
T14470,S002,P020,C1342,2024-01-30,1,18.03,0.05,17.13
T14471,S005,P004,C1921,2023-10-24,1,14.58,0.15,12.39
T14472,S004,P025,C1211,2024-12-26,2,24.61,0.15,41.84
T14473,S014,P004,,2024-06-17,2,15.12,0.0,30.24
T14474,S014,P011,,2024-07-02,1,10.32,0.0,10.32
T14475,S005,P021,C0733,2024-12-28,1,13.35,0.0,13.35
T14476,S011,P016,C1034,2024-12-12,1,9.92,0.0,9.92
T14477,S002,P007,C1136,2022-05-12,1,18.52,0.1,16.67
T14478,S013,P009,C0261,2024-09-26,1,18.92,0.0,18.92
T14479,S006,P006,C1360,2023-03-19,1,10.0,0.0,10.0
T14480,S006,P013,C0498,2024-12-29,1,13.47,0.15,11.45
T14481,S003,P010,C0359,2022-11-04,2,16.04,0.05,30.48
T14482,S013,P010,C0813,2024-11-20,1,16.45,0.0,16.45
T14483,S010,P004,C1813,2024-09-11,1,15.63,0.0,15.63
T14484,S015,P019,C0157,2024-12-26,1,14.36,0.0,14.36
T14485,S004,P006,C0408,2023-08-24,1,10.06,0.0,10.06
T14486,S005,P008,C0833,2023-08-17,1,16.51,0.0,16.51
T14487,S015,P019,C1545,2024-12-27,1,14.49,0.0,14.49
T14488,S002,P024,,2023-05-20,2,20.34,0.0,40.68
T14489,S014,P003,C0643,2024-12-19,1,14.29,0.0,14.29
T14490,S007,P022,C1668,2023-09-13,2,15.55,0.0,31.1
T14491,S015,P001,C1960,2024-12-27,3,7.69,0.0,23.07
T14492,S005,P020,C1345,2023-07-15,1,18.18,0.0,18.18
T14493,S003,P006,C0665,2023-03-27,1,9.54,0.0,9.54
T14494,S001,P009,,2023-06-17,1,18.64,0.0,18.64
T14495,S015,P004,C0058,2024-12-30,1,15.25,0.0,15.25
T14496,S007,P010,C0057,2023-10-26,1,15.79,0.0,15.79
T14497,S006,P002,,2023-05-26,2,11.85,0.0,23.7
T14498,S009,P005,C0589,2023-12-01,1,15.41,0.05,14.64
T14499,S008,P009,C1640,2024-02-04,1,19.91,0.0,19.91
T14500,S001,P003,,2023-06-27,1,13.37,0.0,13.37
T14501,S003,P014,,2023-12-06,1,11.76,0.0,11.76
T14502,S001,P016,C1975,2023-04-02,2,10.27,0.0,20.54
T14503,S009,P014,,2023-11-16,1,11.87,0.0,11.87
T14504,S007,P003,C0752,2023-05-02,1,14.09,0.0,14.09
T14505,S013,P002,C0167,2024-07-27,1,11.9,0.0,11.9
T14506,S013,P009,C1870,2024-07-03,2,19.8,0.05,37.62
T14507,S004,P005,C0246,2024-01-01,1,15.71,0.1,14.14
T14508,S014,P006,C0638,2024-04-21,1,9.63,0.0,9.63
T14509,S013,P005,C1996,2024-11-26,1,15.96,0.0,15.96
T14510,S002,P008,,2023-08-26,1,17.03,0.0,17.03
T14511,S001,P001,,2024-01-31,1,8.26,0.0,8.26
T14512,S003,P021,C1371,2022-10-16,1,13.2,0.0,13.2
T14513,S011,P016,C1356,2024-12-12,1,10.0,0.0,10.0
T14514,S014,P001,,2024-11-30,1,8.06,0.0,8.06
T14515,S013,P008,C1355,2024-06-27,1,17.64,0.0,17.64
T14516,S010,P008,C1879,2024-12-16,1,17.56,0.05,16.68
T14517,S011,P018,C0781,2024-12-13,3,11.37,0.0,34.11
T14518,S001,P010,C1736,2022-03-10,3,16.14,0.05,46.0
T14519,S002,P020,C1936,2022-10-09,1,18.9,0.0,18.9
T14520,S010,P019,C0383,2024-06-12,2,14.14,0.05,26.87
T14521,S012,P011,,2024-12-18,3,9.56,0.0,28.68
T14522,S015,P023,,2024-12-28,1,22.95,0.0,22.95
T14523,S006,P015,C1256,2023-01-29,2,13.36,0.05,25.38
T14524,S012,P023,C1125,2024-12-28,2,21.06,0.1,37.91
T14525,S003,P012,,2024-08-11,1,10.08,0.0,10.08
T14526,S004,P013,,2024-06-01,1,14.04,0.0,14.04
T14527,S001,P026,C1313,2023-10-31,1,27.17,0.0,27.17
T14528,S007,P013,C0691,2024-08-27,1,14.2,0.0,14.2
T14529,S001,P001,,2023-07-18,1,7.96,0.0,7.96
T14530,S007,P025,C1629,2024-07-04,1,23.9,0.0,23.9
T14531,S015,P003,C1519,2024-12-30,1,13.99,0.0,13.99
T14532,S005,P005,,2023-06-06,1,15.66,0.0,15.66
T14533,S004,P007,C0460,2023-01-08,1,18.56,0.05,17.63
T14534,S015,P022,,2024-12-25,1,16.73,0.0,16.73
T14535,S007,P009,C1071,2024-07-26,1,18.22,0.0,18.22
T14536,S014,P012,,2024-05-17,3,10.08,0.0,30.24
T14537,S009,P004,C0354,2024-01-29,1,15.33,0.0,15.33
T14538,S003,P020,C0033,2022-10-12,2,17.71,0.0,35.42
T14539,S015,P012,C1552,2024-12-26,1,10.14,0.0,10.14
T14540,S005,P019,C0217,2023-01-20,1,14.2,0.0,14.2
T14541,S001,P004,,2024-04-17,1,14.49,0.0,14.49
T14542,S010,P012,,2023-09-10,1,10.33,0.0,10.33
T14543,S010,P001,C1958,2024-10-16,3,7.93,0.0,23.79
T14544,S009,P005,C1597,2024-02-26,1,15.47,0.0,15.47
T14545,S005,P013,C0765,2023-08-02,1,13.51,0.0,13.51
T14546,S007,P025,C1871,2024-10-26,1,25.09,0.0,25.09
T14547,S006,P001,C1779,2022-07-04,1,7.96,0.05,7.56
T14548,S003,P013,C0561,2022-12-02,1,13.79,0.0,13.79
T14549,S003,P001,C1888,2024-05-17,2,7.84,0.0,15.68
T14550,S004,P011,C1629,2023-05-31,1,10.1,0.0,10.1
T14551,S009,P023,C0259,2023-12-16,1,21.64,0.0,21.64
T14552,S012,P027,C1121,2024-12-10,1,44.19,0.0,44.19
T14553,S008,P004,,2024-08-05,1,14.33,0.0,14.33
T14554,S007,P009,,2023-01-26,1,19.53,0.0,19.53
T14555,S013,P018,C0496,2024-09-18,1,11.1,0.0,11.1
T14556,S001,P003,,2022-02-27,1,13.68,0.0,13.68
T14557,S011,P020,C1691,2024-12-24,1,18.42,0.05,17.5
T14558,S001,P027,C0945,2022-10-17,1,43.75,0.0,43.75
T14559,S001,P015,C0742,2024-06-10,2,12.8,0.05,24.32
T14560,S011,P006,C0757,2024-11-08,2,10.45,0.1,18.81
T14561,S012,P001,C0685,2024-11-09,1,8.19,0.0,8.19
T14562,S002,P012,,2024-01-24,1,10.14,0.0,10.14
T14563,S007,P022,C1721,2024-06-06,2,16.21,0.0,32.42
T14564,S008,P002,C1956,2024-02-22,1,12.19,0.0,12.19
T14565,S011,P021,C1687,2024-12-24,2,13.08,0.0,26.16
T14566,S001,P002,,2024-09-10,1,12.02,0.0,12.02
T14567,S009,P030,,2024-02-21,1,52.44,0.0,52.44
T14568,S011,P016,C0049,2024-11-17,1,9.89,0.0,9.89
T14569,S001,P027,C1377,2023-01-15,1,45.74,0.15,38.88
T14570,S006,P005,C1252,2024-12-22,1,16.07,0.0,16.07
T14571,S012,P003,C0971,2024-12-04,1,14.68,0.0,14.68
T14572,S004,P017,C0155,2023-05-20,1,11.74,0.05,11.15
T14573,S011,P013,C0760,2024-11-11,3,14.1,0.1,38.07
T14574,S011,P014,C1019,2024-12-21,2,11.92,0.1,21.46
T14575,S007,P022,C1829,2024-06-24,2,15.8,0.0,31.6
T14576,S011,P003,C0171,2024-11-08,1,14.62,0.0,14.62
T14577,S006,P020,C1320,2022-07-04,1,17.52,0.0,17.52
T14578,S012,P019,C0441,2024-12-03,1,13.85,0.0,13.85
T14579,S013,P029,,2024-08-18,1,55.12,0.0,55.12
T14580,S015,P026,C0702,2024-12-30,1,26.06,0.0,26.06
T14581,S009,P007,,2023-09-10,1,17.52,0.0,17.52
T14582,S011,P013,C1963,2024-12-26,1,13.51,0.0,13.51
T14583,S003,P017,C0927,2024-05-05,1,12.37,0.1,11.13
T14584,S002,P026,C0757,2022-12-10,1,26.28,0.0,26.28
T14585,S011,P017,C1306,2024-11-07,1,12.53,0.0,12.53
T14586,S015,P019,C1960,2024-12-27,1,14.61,0.0,14.61
T14587,S014,P004,C0750,2024-10-03,1,14.91,0.0,14.91
T14588,S003,P010,C1427,2023-10-18,1,16.58,0.05,15.75
T14589,S015,P005,C0219,2024-12-25,1,15.22,0.05,14.46
T14590,S015,P002,C1344,2024-12-26,2,11.41,0.0,22.82
T14591,S014,P003,,2024-02-05,1,14.22,0.0,14.22
T14592,S003,P003,C0576,2022-09-29,1,13.52,0.0,13.52
T14593,S014,P012,C0381,2024-09-16,1,10.1,0.05,9.59
T14594,S009,P009,C0274,2024-10-18,1,19.75,0.0,19.75
T14595,S011,P023,,2024-12-08,2,22.18,0.0,44.36
T14596,S003,P009,C0024,2024-06-08,1,18.29,0.0,18.29
T14597,S004,P005,C0880,2023-03-30,1,15.68,0.0,15.68
T14598,S006,P017,,2024-01-21,1,11.83,0.0,11.83
T14599,S009,P005,C0244,2024-09-12,1,16.66,0.0,16.66
T14600,S008,P014,C0377,2023-09-10,1,11.79,0.0,11.79
T14601,S007,P016,C0901,2023-06-28,1,9.74,0.0,9.74
T14602,S007,P022,C0487,2024-08-02,1,15.39,0.0,15.39
T14603,S007,P004,C1796,2024-02-05,1,14.64,0.0,14.64
T14604,S004,P007,C0337,2023-05-28,1,17.2,0.0,17.2
T14605,S013,P006,C1380,2024-08-17,1,10.14,0.05,9.63
T14606,S004,P002,,2023-09-28,1,11.61,0.0,11.61
T14607,S001,P001,C1748,2024-02-23,1,8.21,0.15,6.98
T14608,S011,P007,C0868,2024-12-04,1,18.24,0.0,18.24
T14609,S013,P006,C0462,2024-07-18,1,10.07,0.0,10.07
T14610,S006,P022,C0202,2024-08-24,1,16.22,0.05,15.41
T14611,S007,P001,C0063,2023-07-24,3,8.19,0.0,24.57
T14612,S010,P022,C1024,2024-05-21,1,15.85,0.05,15.06
T14613,S014,P020,C1836,2023-12-27,1,17.85,0.0,17.85
T14614,S014,P001,C0640,2024-04-23,1,7.89,0.0,7.89
T14615,S010,P019,C0899,2024-11-06,2,14.52,0.0,29.04
T14616,S007,P003,C1476,2023-05-25,2,13.73,0.05,26.09
T14617,S010,P021,C0163,2024-09-05,1,13.28,0.0,13.28
T14618,S013,P022,C0499,2024-12-30,1,15.59,0.0,15.59
T14619,S003,P018,C1422,2023-08-25,2,10.61,0.0,21.22
T14620,S014,P005,C0534,2024-08-16,2,16.52,0.0,33.04
T14621,S005,P015,C0421,2023-05-28,1,13.37,0.0,13.37
T14622,S014,P017,,2024-02-07,1,12.59,0.05,11.96
T14623,S013,P002,C1055,2024-10-15,1,11.51,0.0,11.51
T14624,S004,P002,C1885,2024-01-06,2,12.52,0.0,25.04
T14625,S014,P010,C1378,2024-11-28,1,16.18,0.0,16.18
T14626,S013,P004,C0603,2024-11-17,1,15.31,0.15,13.01
T14627,S015,P010,C1430,2024-12-25,1,15.39,0.0,15.39
T14628,S009,P006,C0672,2023-08-20,2,9.99,0.0,19.98
T14629,S013,P010,C0482,2024-08-21,1,15.35,0.0,15.35
T14630,S015,P003,C1533,2024-12-27,2,14.63,0.0,29.26
T14631,S003,P001,C1032,2024-12-09,2,7.64,0.15,12.99
T14632,S008,P021,C1967,2023-11-16,1,13.33,0.0,13.33
T14633,S012,P003,,2024-12-01,1,14.31,0.0,14.31
T14634,S014,P022,C0651,2024-04-10,3,16.13,0.0,48.39
T14635,S006,P010,C0998,2024-02-27,1,15.59,0.0,15.59
T14636,S009,P006,C1380,2024-04-24,1,9.84,0.0,9.84
T14637,S003,P019,C0845,2024-06-27,2,13.64,0.0,27.28
T14638,S013,P026,,2024-08-27,1,26.25,0.0,26.25
T14639,S014,P016,,2024-11-14,1,9.61,0.0,9.61
T14640,S015,P005,,2024-12-26,1,15.65,0.0,15.65
T14641,S009,P009,C1729,2024-08-18,1,18.57,0.0,18.57
T14642,S007,P022,C0399,2023-10-18,1,15.79,0.0,15.79
T14643,S004,P025,C0518,2024-08-01,1,26.22,0.0,26.22
T14644,S009,P022,C0021,2024-04-22,1,15.21,0.0,15.21
T14645,S014,P016,C0009,2024-01-11,2,9.95,0.0,19.9
T14646,S015,P006,C1104,2024-12-30,2,10.16,0.0,20.32
T14647,S006,P007,C1663,2024-03-06,2,18.34,0.0,36.68
T14648,S003,P022,C0833,2024-12-15,3,15.5,0.0,46.5
T14649,S009,P025,C0321,2024-05-29,2,25.56,0.0,51.12
T14650,S015,P010,C1556,2024-12-28,1,16.7,0.0,16.7
T14651,S015,P005,C1211,2024-12-29,1,16.08,0.0,16.08
T14652,S012,P023,C1881,2024-12-18,1,22.1,0.05,21.0
T14653,S008,P003,C1832,2024-07-01,2,13.4,0.0,26.8
T14654,S013,P020,C0986,2024-10-19,2,18.42,0.0,36.84
T14655,S004,P019,C0733,2023-12-02,2,13.49,0.0,26.98
T14656,S012,P007,C1015,2024-10-20,1,18.67,0.0,18.67
T14657,S013,P017,C1637,2024-10-03,1,12.52,0.1,11.27
T14658,S001,P016,C0758,2022-07-20,2,9.53,0.0,19.06
T14659,S011,P006,C1744,2024-12-20,2,10.46,0.0,20.92
T14660,S014,P024,C1481,2024-06-22,1,20.22,0.0,20.22
T14661,S001,P007,C1814,2022-09-02,2,18.83,0.0,37.66
T14662,S009,P002,,2023-09-05,1,11.62,0.0,11.62
T14663,S011,P016,C0152,2024-12-23,1,9.68,0.0,9.68
T14664,S001,P017,C0406,2024-06-28,2,12.25,0.05,23.28
T14665,S006,P011,C1549,2023-07-21,2,9.88,0.0,19.76
T14666,S005,P014,C0635,2024-09-24,1,12.1,0.0,12.1
T14667,S003,P017,C1146,2023-11-01,1,12.03,0.0,12.03
T14668,S009,P019,,2024-05-18,1,14.36,0.0,14.36
T14669,S014,P013,C1039,2024-09-07,1,13.53,0.0,13.53
T14670,S014,P006,C1344,2024-04-30,1,9.71,0.0,9.71
T14671,S006,P008,,2024-07-29,1,16.17,0.0,16.17
T14672,S004,P003,C1322,2023-09-19,1,13.72,0.0,13.72
T14673,S014,P026,C0142,2024-03-02,2,27.79,0.0,55.58
